,img_id,label,sublabel,size,height,width,path,split
3149,357,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel00357.jpg,train
3150,175,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00175.jpg,train
3151,1368,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01368.jpg,train
3152,1972,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01972.jpg,train
3153,1724,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01724.jpg,train
3154,1733,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01733.jpg,train
3155,1745,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01745.jpg,train
3156,141,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00141.jpg,train
3157,1805,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01805.jpg,train
3158,725,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel00725.jpg,train
3159,990,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel00990.jpg,train
3160,1490,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01490.jpg,train
3161,1507,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01507.jpg,train
3162,1768,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel01768.jpg,train
3163,1827,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01827.jpg,train
3164,2029,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02029.jpg,train
3165,1163,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01163.jpg,train
3166,944,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00944.jpg,train
3167,299,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00299.jpg,train
3168,2040,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02040.jpg,train
3169,2081,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02081.jpg,train
3170,41,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00041.jpg,train
3171,431,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00431.jpg,train
3172,1901,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01901.jpg,train
3173,2106,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02106.jpg,train
3174,1655,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01655.jpg,train
3175,1556,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01556.jpg,train
3176,1577,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01577.jpg,train
3177,1874,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01874.jpg,train
3178,237,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00237.jpg,train
3179,2130,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02130.jpg,train
3180,644,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00644.jpg,train
3181,2497,mel,mel,"(750, 771, 3)",750,771,../data/three_class/train/mel/mel02497.jpg,train
3182,1527,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01527.jpg,train
3183,2617,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02617.jpg,train
3184,1727,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01727.jpg,train
3185,1483,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01483.jpg,train
3186,1341,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01341.jpg,train
3187,1129,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01129.jpg,train
3188,374,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00374.jpg,train
3189,1288,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01288.jpg,train
3190,1277,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01277.jpg,train
3191,1192,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01192.jpg,train
3192,1701,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01701.jpg,train
3193,2259,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02259.jpg,train
3194,2126,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02126.jpg,train
3195,1761,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01761.jpg,train
3196,1873,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01873.jpg,train
3197,1955,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01955.jpg,train
3198,665,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00665.jpg,train
3199,1385,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01385.jpg,train
3200,2045,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02045.jpg,train
3201,2184,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel02184.jpg,train
3202,988,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00988.jpg,train
3203,1307,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01307.jpg,train
3204,258,mel,mel,"(682, 1024, 3)",682,1024,../data/three_class/train/mel/mel00258.jpg,train
3205,2508,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02508.jpg,train
3206,2579,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel02579.jpg,train
3207,486,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel00486.jpg,train
3208,209,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00209.jpg,train
3209,401,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00401.jpg,train
3210,1019,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01019.jpg,train
3211,2377,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02377.jpg,train
3212,2121,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel02121.jpg,train
3213,1661,mel,mel,"(769, 1024, 3)",769,1024,../data/three_class/train/mel/mel01661.jpg,train
3214,602,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00602.jpg,train
3215,28,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00028.jpg,train
3216,968,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00968.jpg,train
3217,1608,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01608.jpg,train
3218,2052,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02052.jpg,train
3219,428,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00428.jpg,train
3220,1278,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01278.jpg,train
3221,1249,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01249.jpg,train
3222,1682,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01682.jpg,train
3223,1851,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01851.jpg,train
3224,339,mel,mel,"(681, 1024, 3)",681,1024,../data/three_class/train/mel/mel00339.jpg,train
3225,662,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00662.jpg,train
3226,524,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00524.jpg,train
3227,2248,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02248.jpg,train
3228,1164,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01164.jpg,train
3229,128,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel00128.jpg,train
3230,1615,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01615.jpg,train
3231,2256,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02256.jpg,train
3232,2291,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02291.jpg,train
3233,982,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00982.jpg,train
3234,2115,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel02115.jpg,train
3235,2053,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02053.jpg,train
3236,311,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00311.jpg,train
3237,2672,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02672.jpg,train
3238,37,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00037.jpg,train
3239,1063,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01063.jpg,train
3240,1468,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01468.jpg,train
3241,1347,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01347.jpg,train
3242,193,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00193.jpg,train
3243,2479,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02479.jpg,train
3244,1961,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01961.jpg,train
3245,1643,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01643.jpg,train
3246,1891,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01891.jpg,train
3247,1703,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01703.jpg,train
3248,1181,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01181.jpg,train
3249,1437,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01437.jpg,train
3250,2301,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02301.jpg,train
3251,2114,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02114.jpg,train
3252,1866,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01866.jpg,train
3253,2478,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02478.jpg,train
3254,1195,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01195.jpg,train
3255,1345,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01345.jpg,train
3256,1797,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01797.jpg,train
3257,2443,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02443.jpg,train
3258,1152,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01152.jpg,train
3259,1978,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01978.jpg,train
3260,489,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00489.jpg,train
3261,517,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00517.jpg,train
3262,1792,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01792.jpg,train
3263,950,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00950.jpg,train
3264,998,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00998.jpg,train
3265,1016,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01016.jpg,train
3266,446,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00446.jpg,train
3267,275,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00275.jpg,train
3268,734,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00734.jpg,train
3269,2224,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02224.jpg,train
3270,259,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel00259.jpg,train
3271,1126,mel,mel,"(679, 1024, 3)",679,1024,../data/three_class/train/mel/mel01126.jpg,train
3272,2591,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02591.jpg,train
3273,2104,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02104.jpg,train
3274,2368,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02368.jpg,train
3275,1949,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01949.jpg,train
3276,25,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00025.jpg,train
3277,2586,mel,mel,"(677, 1024, 3)",677,1024,../data/three_class/train/mel/mel02586.jpg,train
3278,1569,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01569.jpg,train
3279,499,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00499.jpg,train
3280,981,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00981.jpg,train
3281,832,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00832.jpg,train
3282,212,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00212.jpg,train
3283,417,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00417.jpg,train
3284,703,mel,mel,"(614, 838, 3)",614,838,../data/three_class/train/mel/mel00703.jpg,train
3285,2084,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02084.jpg,train
3286,185,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00185.jpg,train
3287,2549,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02549.jpg,train
3288,847,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00847.jpg,train
3289,1180,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01180.jpg,train
3290,2677,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02677.jpg,train
3291,2234,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02234.jpg,train
3292,676,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00676.jpg,train
3293,2464,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02464.jpg,train
3294,1896,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01896.jpg,train
3295,78,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00078.jpg,train
3296,1663,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01663.jpg,train
3297,1881,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01881.jpg,train
3298,359,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00359.jpg,train
3299,1314,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel01314.jpg,train
3300,1614,mel,mel,"(687, 1024, 3)",687,1024,../data/three_class/train/mel/mel01614.jpg,train
3301,89,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00089.jpg,train
3302,189,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00189.jpg,train
3303,2655,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02655.jpg,train
3304,1759,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01759.jpg,train
3305,400,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00400.jpg,train
3306,2119,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02119.jpg,train
3307,1424,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel01424.jpg,train
3308,2262,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel02262.jpg,train
3309,674,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00674.jpg,train
3310,1268,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01268.jpg,train
3311,1103,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01103.jpg,train
3312,2638,mel,mel,"(679, 1024, 3)",679,1024,../data/three_class/train/mel/mel02638.jpg,train
3313,2500,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02500.jpg,train
3314,1553,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01553.jpg,train
3315,2097,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02097.jpg,train
3316,1731,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01731.jpg,train
3317,894,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00894.jpg,train
3318,471,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00471.jpg,train
3319,2072,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02072.jpg,train
3320,2365,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02365.jpg,train
3321,2103,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02103.jpg,train
3322,2138,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel02138.jpg,train
3323,1718,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01718.jpg,train
3324,1698,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01698.jpg,train
3325,197,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00197.jpg,train
3326,1009,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01009.jpg,train
3327,2501,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02501.jpg,train
3328,1042,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01042.jpg,train
3329,583,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00583.jpg,train
3330,1903,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01903.jpg,train
3331,1267,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01267.jpg,train
3332,2540,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02540.jpg,train
3333,2695,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel02695.jpg,train
3334,989,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00989.jpg,train
3335,1083,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01083.jpg,train
3336,679,mel,mel,"(679, 1024, 3)",679,1024,../data/three_class/train/mel/mel00679.jpg,train
3337,154,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00154.jpg,train
3338,2376,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02376.jpg,train
3339,2674,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel02674.jpg,train
3340,2292,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02292.jpg,train
3341,2488,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02488.jpg,train
3342,2143,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02143.jpg,train
3343,208,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00208.jpg,train
3344,797,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00797.jpg,train
3345,2369,mel,mel,"(680, 1024, 3)",680,1024,../data/three_class/train/mel/mel02369.jpg,train
3346,96,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00096.jpg,train
3347,704,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00704.jpg,train
3348,756,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00756.jpg,train
3349,2220,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02220.jpg,train
3350,1974,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01974.jpg,train
3351,1775,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01775.jpg,train
3352,829,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel00829.jpg,train
3353,2307,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02307.jpg,train
3354,1995,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01995.jpg,train
3355,2199,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02199.jpg,train
3356,1912,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01912.jpg,train
3357,1814,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01814.jpg,train
3358,1428,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01428.jpg,train
3359,1375,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01375.jpg,train
3360,1028,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01028.jpg,train
3361,39,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00039.jpg,train
3362,2656,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02656.jpg,train
3363,2654,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel02654.jpg,train
3364,2300,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02300.jpg,train
3365,1374,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01374.jpg,train
3366,2386,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02386.jpg,train
3367,1752,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01752.jpg,train
3368,1777,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01777.jpg,train
3369,2675,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02675.jpg,train
3370,248,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00248.jpg,train
3371,268,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00268.jpg,train
3372,232,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00232.jpg,train
3373,1667,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01667.jpg,train
3374,1071,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01071.jpg,train
3375,840,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00840.jpg,train
3376,2692,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02692.jpg,train
3377,671,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00671.jpg,train
3378,1435,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01435.jpg,train
3379,1969,mel,mel,"(878, 1024, 3)",878,1024,../data/three_class/train/mel/mel01969.jpg,train
3380,761,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00761.jpg,train
3381,2648,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02648.jpg,train
3382,2258,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02258.jpg,train
3383,2,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00002.jpg,train
3384,1438,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01438.jpg,train
3385,1871,mel,mel,"(681, 1024, 3)",681,1024,../data/three_class/train/mel/mel01871.jpg,train
3386,684,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00684.jpg,train
3387,2662,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02662.jpg,train
3388,1395,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01395.jpg,train
3389,1840,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01840.jpg,train
3390,580,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00580.jpg,train
3391,1539,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01539.jpg,train
3392,139,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00139.jpg,train
3393,963,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00963.jpg,train
3394,2523,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02523.jpg,train
3395,718,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00718.jpg,train
3396,962,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00962.jpg,train
3397,33,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel00033.jpg,train
3398,387,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00387.jpg,train
3399,2319,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02319.jpg,train
3400,1389,mel,mel,"(768, 1024, 3)",768,1024,../data/three_class/train/mel/mel01389.jpg,train
3401,458,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00458.jpg,train
3402,1259,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01259.jpg,train
3403,579,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00579.jpg,train
3404,1399,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01399.jpg,train
3405,1139,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01139.jpg,train
3406,1605,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel01605.jpg,train
3407,1322,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01322.jpg,train
3408,2331,mel,mel,"(450, 600, 3)",450,600,../data/three_class/train/mel/mel02331.jpg,train
3409,98,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00098.jpg,train
3410,345,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00345.jpg,train
3411,1114,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel01114.jpg,train
3412,954,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00954.jpg,train
3413,305,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel00305.jpg,train
3414,2315,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02315.jpg,train
3415,2033,mel,mel,"(1024, 1024, 3)",1024,1024,../data/three_class/train/mel/mel02033.jpg,train
